Date,Close
1928/9/14,21.13999939
1928/9/17,21.32999992
1928/9/18,21.18000031
1928/9/19,21.18000031
1928/9/20,21.21999931
1928/9/21,21.36000061
1928/9/24,21.43000031
1928/9/25,21.40999985
1928/9/26,21.39999962
1928/9/27,21.12999916
1928/9/28,21.13999939
1928/10/1,21.36000061
1928/10/2,21.26000023
1928/10/3,21.19000053
1928/10/4,21.26000023
1928/10/5,21.21999931
1928/10/8,21.11000061
1928/10/9,21.18000031
1928/10/10,21.40999985
1928/10/11,21.51000023
1928/10/15,21.64999962
1928/10/16,21.71999931
1928/10/17,21.79000092
1928/10/18,21.84000015
1928/10/19,21.95999908
1928/10/22,21.80999947
1928/10/23,21.95000076
1928/10/24,21.98999977
1928/10/25,21.90999985
1928/10/26,21.64999962
1928/10/29,22
1928/10/30,21.76000023
1928/10/31,21.68000031
1928/11/1,21.98999977
1928/11/2,21.95000076
1928/11/5,22.23999977
1928/11/7,22.23999977
1928/11/8,22.38999939
1928/11/9,22.54999924
1928/11/12,22.84000015
1928/11/13,22.90999985
1928/11/14,22.90999985
1928/11/15,23.03000069
1928/11/16,23.37000084
1928/11/19,23.37000084
1928/11/20,23.56999969
1928/11/21,23.21999931
1928/11/22,23.52000046
1928/11/23,23.70000076
1928/11/26,23.79999924
1928/11/27,23.90999985
1928/11/28,24.19000053
1928/11/30,24.28000069
1928/12/3,23.85000038
1928/12/4,23.90999985
1928/12/5,23.80999947
1928/12/6,22.90999985
1928/12/7,22.36000061
1928/12/10,22.30999947
1928/12/11,22.73999977
1928/12/12,22.52000046
1928/12/13,22.47999954
1928/12/14,22.53000069
1928/12/17,22.44000053
1928/12/18,22.70000076
1928/12/19,22.97999954
1928/12/20,23.06999969
1928/12/21,23.32999992
1928/12/24,23.54000092
1928/12/26,23.44000053
1928/12/27,23.63999939
1928/12/28,23.97999954
1928/12/31,24.35000038
1929/1/2,24.80999947
1929/1/3,24.86000061
1929/1/4,24.85000038
1929/1/7,24.25
1929/1/8,24.17000008
1929/1/9,24.54000092
1929/1/10,24.57999992
1929/1/11,24.54000092
1929/1/14,24.59000015
1929/1/15,24.22999954
1929/1/16,24.55999947
1929/1/17,24.69000053
1929/1/18,24.77000046
1929/1/21,24.86000061
1929/1/22,25.06999969
1929/1/23,25.21999931
1929/1/24,25.05999947
1929/1/25,25.47999954
1929/1/28,25.35000038
1929/1/29,25.36000061
1929/1/30,25.45000076
1929/1/31,25.73999977
1929/2/1,25.84000015
1929/2/4,25.63999939
1929/2/5,25.70000076
1929/2/6,25.48999977
1929/2/7,24.70999908
1929/2/8,24.44000053
1929/2/11,24.97999954
1929/2/13,24.95000076
1929/2/14,24.85000038
1929/2/15,24.35000038
1929/2/18,24.38999939
1929/2/19,24.37999916
1929/2/20,24.59000015
1929/2/21,24.86000061
1929/2/25,24.90999985
1929/2/26,24.95000076
1929/2/27,25.25
1929/2/28,25.59000015
1929/3/1,25.82999992
1929/3/4,25.48999977
1929/3/5,25.31999969
1929/3/6,24.92000008
1929/3/7,25.14999962
1929/3/8,25.30999947
1929/3/11,24.95000076
1929/3/12,24.96999931
1929/3/13,25.23999977
1929/3/14,25.72999954
1929/3/15,26.07999992
1929/3/18,26.04000092
1929/3/19,26.03000069
1929/3/20,26.02000046
1929/3/21,25.89999962
1929/3/22,25.54999924
1929/3/25,24.51000023
1929/3/26,24.35000038
1929/3/27,25.09000015
1929/3/28,25.53000069
1929/4/1,24.87999916
1929/4/2,25.17000008
1929/4/3,24.86000061
1929/4/4,25.29999924
1929/4/5,25.04999924
1929/4/8,24.82999992
1929/4/9,24.62999916
1929/4/10,24.78000069
1929/4/11,25.05999947
1929/4/12,25.14999962
1929/4/15,25
1929/4/16,25.05999947
1929/4/17,25.31999969
1929/4/18,25.43000031
1929/4/19,25.40999985
1929/4/22,25.70000076
1929/4/23,25.85000038
1929/4/24,25.75
1929/4/25,25.62999916
1929/4/26,25.57999992
1929/4/29,25.53000069
1929/4/30,25.94000053
1929/5/1,25.98999977
1929/5/2,26.11000061
1929/5/3,26.37000084
1929/5/6,26.31999969
1929/5/7,26.06999969
1929/5/8,26.18000031
1929/5/9,26.02000046
1929/5/10,26.34000015
1929/5/13,25.63999939
1929/5/14,25.95000076
1929/5/15,25.84000015
1929/5/16,25.96999931
1929/5/17,26.09000015
1929/5/20,25.38999939
1929/5/21,25.70000076
1929/5/22,24.76000023
1929/5/23,25.30999947
1929/5/24,25.12000084
1929/5/27,24.20000076
1929/5/28,24.59000015
1929/5/29,24.62000084
1929/5/31,24.82999992
1929/6/3,25.27000046
1929/6/4,25.63999939
1929/6/5,25.59000015
1929/6/6,25.63999939
1929/6/7,25.53000069
1929/6/10,25.27000046
1929/6/11,25.43000031
1929/6/12,25.45000076
1929/6/13,25.84000015
1929/6/14,25.93000031
1929/6/17,26.40999985
1929/6/18,26.42000008
1929/6/19,26.31999969
1929/6/20,26.46999931
1929/6/21,26.62000084
1929/6/24,26.62000084
1929/6/25,26.89999962
1929/6/26,27.05999947
1929/6/27,27.11000061
1929/6/28,27.40999985
1929/7/1,27.77000046
1929/7/2,28.05999947
1929/7/3,28.18000031
1929/7/5,28.31999969
1929/7/8,28.37000084
1929/7/9,28.28000069
1929/7/10,28.20000076
1929/7/11,28.26000023
1929/7/12,28.56999969
1929/7/15,28.45000076
1929/7/16,28.64999962
1929/7/17,28.71999931
1929/7/18,28.65999985
1929/7/19,28.76000023
1929/7/22,28.43000031
1929/7/23,28.82999992
1929/7/24,28.63999939
1929/7/25,28.77000046
1929/7/26,28.65999985
1929/7/29,28.18000031
1929/7/30,28.5
1929/7/31,28.87999916
1929/8/1,29.07999992
1929/8/2,29.55999947
1929/8/5,29.54000092
1929/8/6,29.43000031
1929/8/7,29.12999916
1929/8/8,29.46999931
1929/8/9,28.37999916
1929/8/12,29.27000046
1929/8/13,29.53000069
1929/8/14,29.62000084
1929/8/15,29.67000008
1929/8/16,30.21999931
1929/8/19,30.5
1929/8/20,30.68000031
1929/8/21,30.54999924
1929/8/22,30.79000092
1929/8/23,31.09000015
1929/8/26,31.06999969
1929/8/27,31.04999924
1929/8/28,30.98999977
1929/8/29,31.29000092
1929/8/30,31.70999908
1929/9/3,31.81999969
1929/9/4,31.71999931
1929/9/5,31.02000046
1929/9/6,31.82999992
1929/9/9,31.67000008
1929/9/10,31.10000038
1929/9/11,31.53000069
1929/9/12,31.17000008
1929/9/13,31.37999916
1929/9/16,31.86000061
1929/9/17,31.60000038
1929/9/18,31.68000031
1929/9/19,31.72999954
1929/9/20,31.38999939
1929/9/23,31.37999916
1929/9/24,30.79999924
1929/9/25,30.85000038
1929/9/26,31.12999916
1929/9/27,30.27000046
1929/9/30,30.15999985
1929/10/1,29.97999954
1929/10/2,30.20000076
1929/10/3,28.95000076
1929/10/4,28.64999962
1929/10/7,30.44000053
1929/10/8,30.34000015
1929/10/9,30.27000046
1929/10/10,30.80999947
1929/10/11,30.76000023
1929/10/14,30.54999924
1929/10/15,30.29999924
1929/10/16,29.23999977
1929/10/17,29.69000053
1929/10/18,28.84000015
1929/10/21,27.72999954
1929/10/22,28.27000046
1929/10/23,26.60000038
1929/10/24,25.75
1929/10/25,26.12000084
1929/10/28,22.73999977
1929/10/29,20.43000031
1929/10/30,22.98999977
1929/10/31,24.14999962
1929/11/4,22.87999916
1929/11/6,20.61000061
1929/11/7,21.37000084
1929/11/8,21.18000031
1929/11/11,19.86000061
1929/11/12,18.72999954
1929/11/13,17.65999985
1929/11/14,19.23999977
1929/11/15,20.29999924
1929/11/18,20.09000015
1929/11/19,20.70000076
1929/11/20,21.27000046
1929/11/21,21.61000061
1929/11/22,21.53000069
1929/11/25,21.28000069
1929/11/26,20.65999985
1929/11/27,20.92000008
1929/12/2,20.95000076
1929/12/3,21.64999962
1929/12/4,22.04999924
1929/12/5,21.87000084
1929/12/6,22.45000076
1929/12/9,22.39999962
1929/12/10,22.56999969
1929/12/11,22.37999916
1929/12/12,21.17000008
1929/12/13,21.70000076
1929/12/16,21.32999992
1929/12/17,21.55999947
1929/12/18,21.42000008
1929/12/19,20.85000038
1929/12/20,20.15999985
1929/12/23,20.26000023
1929/12/24,20.38999939
1929/12/26,20.84000015
1929/12/27,20.81999969
1929/12/30,20.88999939
1929/12/31,21.45000076
1930/1/2,21.18000031
1930/1/3,21.22999954
1930/1/6,21.5
1930/1/7,21.30999947
1930/1/8,21.29000092
1930/1/9,21.62000084
1930/1/10,21.54999924
1930/1/13,21.52000046
1930/1/14,21.55999947
1930/1/15,21.64999962
1930/1/16,21.5
1930/1/17,21.30999947
1930/1/20,21.5
1930/1/21,21.61000061
1930/1/22,21.62999916
1930/1/23,21.84000015
1930/1/24,22.04000092
1930/1/27,22.20999908
1930/1/28,22.10000038
1930/1/29,22.35000038
1930/1/30,22.46999931
1930/1/31,22.79000092
1930/2/3,22.73999977
1930/2/4,23.01000023
1930/2/5,23.30999947
1930/2/6,23.05999947
1930/2/7,22.96999931
1930/2/10,23.12000084
1930/2/11,23.31999969
1930/2/13,23.36000061
1930/2/14,23.35000038
1930/2/17,23.26000023
1930/2/18,23.28000069
1930/2/19,23.06999969
1930/2/20,22.63999939
1930/2/21,22.92000008
1930/2/24,22.68000031
1930/2/25,22.88999939
1930/2/26,23.11000061
1930/2/27,23.07999992
1930/2/28,23.28000069
1930/3/3,23.36000061
1930/3/4,23.54000092
1930/3/5,23.36000061
1930/3/6,23.59000015
1930/3/7,23.59000015
1930/3/10,23.67000008
1930/3/11,23.71999931
1930/3/12,23.45999908
1930/3/13,23.60000038
1930/3/14,23.45000076
1930/3/17,23.67000008
1930/3/18,23.89999962
1930/3/19,24.03000069
1930/3/20,24.13999939
1930/3/21,24.29000092
1930/3/24,24.28000069
1930/3/25,24.25
1930/3/26,24.62000084
1930/3/27,24.56999969
1930/3/28,24.85000038
1930/3/31,24.14999962
1930/4/1,25.37000084
1930/4/2,25.11000061
1930/4/3,25.15999985
1930/4/4,25.54000092
1930/4/7,25.60000038
1930/4/8,25.45999908
1930/4/9,25.87000084
1930/4/10,25.92000008
1930/4/11,25.84000015
1930/4/14,25.72999954
1930/4/15,25.73999977
1930/4/16,25.55999947
1930/4/17,25.75
1930/4/21,25.29000092
1930/4/22,25.5
1930/4/23,25.54999924
1930/4/24,25.35000038
1930/4/25,25.31999969
1930/4/28,24.76000023
1930/4/29,24.72999954
1930/4/30,24.89999962
1930/5/1,24.29999924
1930/5/2,23.56999969
1930/5/5,22.97999954
1930/5/6,23.76000023
1930/5/7,23.30999947
1930/5/8,23.39999962
1930/5/9,23.69000053
1930/5/12,24.09000015
1930/5/13,24.42000008
1930/5/14,24.56999969
1930/5/15,24.17000008
1930/5/16,24.28000069
1930/5/19,23.75
1930/5/20,23.86000061
1930/5/21,23.73999977
1930/5/22,23.79000092
1930/5/23,24.03000069
1930/5/26,24.22999954
1930/5/27,24.23999977
1930/5/28,24.37999916
1930/5/29,24.48999977
1930/6/2,24.39999962
1930/6/3,24.18000031
1930/6/4,24.29000092
1930/6/5,23.90999985
1930/6/6,23.52000046
1930/6/9,22.37999916
1930/6/10,23.01000023
1930/6/11,22.20000076
1930/6/12,22.12999916
1930/6/13,22.26000023
1930/6/16,20.55999947
1930/6/17,20.57999992
1930/6/18,19.86000061
1930/6/19,20.79000092
1930/6/20,20.25
1930/6/23,20.09000015
1930/6/24,19.38999939
1930/6/25,19.54000092
1930/6/26,20
1930/6/27,19.80999947
1930/6/30,20.45999908
1930/7/1,20.23999977
1930/7/2,20.45999908
1930/7/3,20.25
1930/7/7,19.82999992
1930/7/8,19.96999931
1930/7/9,20.26000023
1930/7/10,20.77000046
1930/7/11,20.54999924
1930/7/14,21.36000061
1930/7/15,21.31999969
1930/7/16,21.47999954
1930/7/17,21.57999992
1930/7/18,21.77000046
1930/7/21,20.94000053
1930/7/22,21.31999969
1930/7/23,21.65999985
1930/7/24,21.37999916
1930/7/25,21.5
1930/7/28,21.81999969
1930/7/29,21.64999962
1930/7/30,21.07999992
1930/7/31,21.20999908
1930/8/1,21.11000061
1930/8/4,21.52000046
1930/8/5,21.52000046
1930/8/6,21.18000031
1930/8/7,21.05999947
1930/8/8,20.27000046
1930/8/11,20.39999962
1930/8/12,19.87999916
1930/8/13,20.14999962
1930/8/14,20.15999985
1930/8/15,20.70000076
1930/8/18,20.54000092
1930/8/19,20.73999977
1930/8/20,20.85000038
1930/8/21,20.63999939
1930/8/22,20.79000092
1930/8/25,20.68000031
1930/8/26,20.97999954
1930/8/27,21.13999939
1930/8/28,21.12999916
1930/8/29,21.37000084
1930/9/2,21.37999916
1930/9/3,21.17000008
1930/9/4,21.02000046
1930/9/5,21.34000015
1930/9/8,21.62999916
1930/9/9,21.76000023
1930/9/10,21.86000061
1930/9/11,21.71999931
1930/9/12,21.5
1930/9/15,21.19000053
1930/9/16,21.21999931
1930/9/17,21.29000092
1930/9/18,21.05999947
1930/9/19,20.68000031
1930/9/22,20.17000008
1930/9/23,20.44000053
1930/9/24,20.11000061
1930/9/25,19.72999954
1930/9/26,19.43000031
1930/9/29,18.87999916
1930/9/30,18.59000015
1930/10/1,19.42000008
1930/10/2,19.18000031
1930/10/3,19.42000008
1930/10/6,18.61000061
1930/10/7,18.62000084
1930/10/8,18.39999962
1930/10/9,17.67000008
1930/10/10,18.11000061
1930/10/14,17.90999985
1930/10/15,18.20000076
1930/10/16,17.87999916
1930/10/17,17.15999985
1930/10/20,17.56999969
1930/10/21,17.04999924
1930/10/22,16.89999962
1930/10/23,17.13999939
1930/10/24,17.73999977
1930/10/27,17.78000069
1930/10/28,17.86000061
1930/10/29,17.54999924
1930/10/30,17.34000015
1930/10/31,16.94000053
1930/11/3,17.12999916
1930/11/5,16.62000084
1930/11/6,16.64999962
1930/11/7,16.09000015
1930/11/10,15.53999996
1930/11/11,15.78999996
1930/11/12,16.13999939
1930/11/13,16.55999947
1930/11/14,16.88999939
1930/11/17,16.47999954
1930/11/18,16.65999985
1930/11/19,17.01000023
1930/11/20,16.94000053
1930/11/21,17.20000076
1930/11/24,17.04999924
1930/11/25,16.85000038
1930/11/26,16.61000061
1930/11/28,16.37999916
1930/12/1,16.79999924
1930/12/2,16.95999908
1930/12/3,16.67000008
1930/12/4,16.42000008
1930/12/5,16.43000031
1930/12/8,15.97000027
1930/12/9,15.97999954
1930/12/10,15.72999954
1930/12/11,15.55000019
1930/12/12,15.43000031
1930/12/15,14.93999958
1930/12/16,14.43999958
1930/12/17,15.10999966
1930/12/18,15.22000027
1930/12/19,15.39000034
1930/12/22,14.88000011
1930/12/23,14.96000004
1930/12/24,15.15999985
1930/12/26,14.85000038
1930/12/29,14.72000027
1930/12/30,15.06000042
1930/12/31,15.34000015
1931/1/2,15.85000038
1931/1/5,15.93000031
1931/1/6,16.12999916
1931/1/7,15.09000015
1931/1/8,16.22999954
1931/1/9,16.06999969
1931/1/12,15.84000015
1931/1/13,15.64999962
1931/1/14,15.82999992
1931/1/15,15.46000004
1931/1/16,15.64999962
1931/1/19,15.46000004
1931/1/20,15.77999973
1931/1/21,15.77999973
1931/1/22,16.06999969
1931/1/23,16.42000008
1931/1/26,16.39999962
1931/1/27,16.31999969
1931/1/28,16.02000046
1931/1/29,16.17000008
1931/1/30,16.19000053
1931/2/2,16.15999985
1931/2/3,16.23999977
1931/2/4,16.32999992
1931/2/5,16.21999931
1931/2/6,16.27000046
1931/2/9,16.95999908
1931/2/10,17.22999954
1931/2/11,17.28000069
1931/2/13,17.18000031
1931/2/16,17.34000015
1931/2/17,17.04999924
1931/2/18,17.20000076
1931/2/19,17.43000031
1931/2/20,17.70999908
1931/2/24,18.17000008
1931/2/25,17.96999931
1931/2/26,18.17000008
1931/2/27,18.03000069
1931/3/2,17.52000046
1931/3/3,17.5
1931/3/4,17.34000015
1931/3/5,17.69000053
1931/3/6,17.31999969
1931/3/9,17.76000023
1931/3/10,17.71999931
1931/3/11,17.52000046
1931/3/12,17.39999962
1931/3/13,17.31999969
1931/3/16,17.77000046
1931/3/17,17.57999992
1931/3/18,17.80999947
1931/3/19,18.01000023
1931/3/20,18.05999947
1931/3/23,17.76000023
1931/3/24,17.87999916
1931/3/25,17.78000069
1931/3/26,17.54000092
1931/3/27,17.20999908
1931/3/30,16.65999985
1931/3/31,16.69000053
1931/4/1,16.52000046
1931/4/2,16.45000076
1931/4/6,16.5
1931/4/7,16.28000069
1931/4/8,16.5
1931/4/9,16.40999985
1931/4/10,16.45999908
1931/4/13,16.71999931
1931/4/14,16.51000023
1931/4/15,16.18000031
1931/4/16,15.97999954
1931/4/17,15.72999954
1931/4/20,15.96000004
1931/4/21,15.53999996
1931/4/22,15.22000027
1931/4/23,15.28999996
1931/4/24,15.28999996
1931/4/27,14.76000023
1931/4/28,14.67000008
1931/4/29,14.36999989
1931/4/30,15.09000015
1931/5/1,14.64999962
1931/5/4,15.06000042
1931/5/5,14.93999958
1931/5/6,15.01000023
1931/5/7,14.94999981
1931/5/8,15.43999958
1931/5/11,15.18999958
1931/5/12,15.03999996
1931/5/13,14.98999977
1931/5/14,14.65999985
1931/5/15,14.43999958
1931/5/18,13.84000015
1931/5/19,13.82999992
1931/5/20,13.75
1931/5/21,13.89000034
1931/5/22,13.93999958
1931/5/25,13.39999962
1931/5/26,13.40999985
1931/5/27,13.26000023
1931/5/28,13.31000042
1931/5/29,13.02000046
1931/6/1,12.39999962
1931/6/2,12.19999981
1931/6/3,13.11999989
1931/6/4,13.55000019
1931/6/5,13.39999962
1931/6/8,13.56000042
1931/6/9,13.34000015
1931/6/10,13.69999981
1931/6/11,13.72999954
1931/6/12,13.75
1931/6/15,13.63000011
1931/6/16,13.65999985
1931/6/17,13.51000023
1931/6/18,13.27000046
1931/6/19,13.22000027
1931/6/22,14.60999966
1931/6/23,14.40999985
1931/6/24,15.09000015
1931/6/25,14.98999977
1931/6/26,15.35000038
1931/6/29,15.09000015
1931/6/30,14.82999992
1931/7/1,15.06999969
1931/7/2,14.93999958
1931/7/3,15.26000023
1931/7/6,15.10000038
1931/7/7,14.51000023
1931/7/8,14.36999989
1931/7/9,14.48999977
1931/7/10,14.63000011
1931/7/13,14.22999954
1931/7/14,14.09000015
1931/7/15,13.80000019
1931/7/16,14.14000034
1931/7/17,14.27000046
1931/7/20,14.46000004
1931/7/21,14.61999989
1931/7/22,14.27999973
1931/7/23,14.27999973
1931/7/24,13.97000027
1931/7/27,14.02999973
1931/7/28,14.18000031
1931/7/29,13.73999977
1931/7/30,13.80000019
1931/7/31,13.72999954
1931/8/3,13.93000031
1931/8/4,13.84000015
1931/8/5,13.64000034
1931/8/6,13.55000019
1931/8/7,13.60999966
1931/8/10,13.55000019
1931/8/11,13.98999977
1931/8/12,13.80000019
1931/8/13,14.02000046
1931/8/14,14.28999996
1931/8/17,14.05000019
1931/8/18,14.10000038
1931/8/19,14.14000034
1931/8/20,14.17000008
1931/8/21,13.85999966
1931/8/24,13.75
1931/8/25,13.69999981
1931/8/26,13.93000031
1931/8/27,13.85000038
1931/8/28,13.98999977
1931/8/31,13.85999966
1931/9/1,13.92000008
1931/9/2,13.65999985
1931/9/3,13.35000038
1931/9/4,13.28999996
1931/9/8,12.86999989
1931/9/9,12.76000023
1931/9/10,12.61999989
1931/9/11,12.68999958
1931/9/14,12.10000038
1931/9/15,11.98999977
1931/9/16,11.81999969
1931/9/17,12.03999996
1931/9/18,11.46000004
1931/9/21,10.93000031
1931/9/22,10.80000019
1931/9/23,11.52000046
1931/9/24,10.68000031
1931/9/25,10.92000008
1931/9/28,10.5
1931/9/29,10.06000042
1931/9/30,9.710000038
1931/10/1,9.529999733
1931/10/2,9.699999809
1931/10/5,8.819999695
1931/10/6,9.909999847
1931/10/7,9.779999733
1931/10/8,10.61999989
1931/10/9,10.55000019
1931/10/13,10.10000038
1931/10/14,9.869999886
1931/10/15,10.05000019
1931/10/16,10.35999966
1931/10/19,10.48999977
1931/10/20,10.96000004
1931/10/21,10.85999966
1931/10/22,10.5
1931/10/23,10.84000015
1931/10/26,10.64000034
1931/10/27,10.40999985
1931/10/28,10.06999969
1931/10/29,10.10999966
1931/10/30,10.43000031
1931/11/2,10.5
1931/11/4,10.81999969
1931/11/5,10.77999973
1931/11/6,11.10999966
1931/11/9,11.52000046
1931/11/10,11.27999973
1931/11/11,11.10999966
1931/11/12,11.06999969
1931/11/13,10.72000027
1931/11/16,10.43000031
1931/11/17,10.60000038
1931/11/18,10.21000004
1931/11/19,10.15999985
1931/11/20,9.850000381
1931/11/23,9.699999809
1931/11/24,9.869999886
1931/11/25,9.529999733
1931/11/27,9.31000042
1931/11/30,9.5
1931/12/1,9.380000114
1931/12/2,9.050000191
1931/12/3,9.220000267
1931/12/4,9.020000458
1931/12/7,9.289999962
1931/12/8,9.020000458
1931/12/9,8.779999733
1931/12/10,8.579999924
1931/12/11,8.31000042
1931/12/14,8.010000229
1931/12/15,8.119999886
1931/12/16,7.929999828
1931/12/17,7.71999979
1931/12/18,8.359999657
1931/12/21,8.149999619
1931/12/22,8.289999962
1931/12/23,7.949999809
1931/12/24,7.960000038
1931/12/28,7.760000229
1931/12/29,7.960000038
1931/12/30,8.100000381
1931/12/31,8.119999886
1932/1/4,7.559999943
1932/1/5,7.550000191
1932/1/6,8.079999924
1932/1/7,8.220000267
1932/1/8,8.569999695
1932/1/11,8.479999542
1932/1/12,8.390000343
1932/1/13,8.800000191
1932/1/14,8.899999619
1932/1/15,8.920000076
1932/1/18,8.510000229
1932/1/19,8.479999542
1932/1/20,8.630000114
1932/1/21,8.579999924
1932/1/22,8.210000038
1932/1/25,8.199999809
1932/1/26,8.31000042
1932/1/27,8.149999619
1932/1/28,8.029999733
1932/1/29,7.940000057
1932/2/1,8.229999542
1932/2/2,8.050000191
1932/2/3,8.090000153
1932/2/4,8.039999962
1932/2/5,7.78000021
1932/2/8,7.619999886
1932/2/9,7.53000021
1932/2/10,7.5
1932/2/11,8.119999886
1932/2/15,8.5
1932/2/16,8.840000153
1932/2/17,8.479999542
1932/2/18,8.710000038
1932/2/19,8.720000267
1932/2/23,8.220000267
1932/2/24,8.430000305
1932/2/25,8.350000381
1932/2/26,8.340000153
1932/2/29,8.289999962
1932/3/1,8.350000381
1932/3/2,8.710000038
1932/3/3,8.710000038
1932/3/4,8.720000267
1932/3/7,8.819999695
1932/3/8,8.979999542
1932/3/9,8.81000042
1932/3/10,8.729999542
1932/3/11,8.520000458
1932/3/14,8.31000042
1932/3/15,8.31000042
1932/3/16,8.109999657
1932/3/17,8.279999733
1932/3/18,8.020000458
1932/3/21,8.06000042
1932/3/22,8.050000191
1932/3/23,7.940000057
1932/3/24,7.860000134
1932/3/28,7.590000153
1932/3/29,7.579999924
1932/3/30,7.739999771
1932/3/31,7.309999943
1932/4/1,7.179999828
1932/4/4,7.059999943
1932/4/5,6.730000019
1932/4/6,6.53000021
1932/4/7,6.460000038
1932/4/8,6.260000229
1932/4/11,6.070000172
1932/4/12,6.059999943
1932/4/13,5.980000019
1932/4/14,6.25
1932/4/15,6.420000076
1932/4/18,6.119999886
1932/4/19,6.03000021
1932/4/20,6.03000021
1932/4/21,6.239999771
1932/4/22,5.960000038
1932/4/25,6.03000021
1932/4/26,6.119999886
1932/4/27,6.269999981
